Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Day,Feedback
20,1,1,4,0.435,0.204,7,1
20,2,2,1,0.782,0.38,7,1
20,2,1,2,0.914,0.244,7,1
20,1,1,2,0.521,0.183,7,1
20,1,2,3,0.539,0.245,7,1
20,2,2,4,0.413,0.374,7,1
20,1,1,2,0.59,0.263,7,1
20,2,2,3,0.389,0.232,7,1
20,2,2,3,0.834,0.279,7,1
20,1,2,3,0.718,0.287,7,1
20,1,1,2,0.687,0.184,7,1
20,1,1,3,0.389,0.273,7,1
20,1,2,2,0.925,0.272,7,1
20,1,1,2,0.459,0.766,7,1
20,1,1,3,0.43,0.277,7,1
20,2,1,3,0.501,0.309,7,1
20,1,1,2,0.894,0.245,7,1
20,2,2,3,0.784,0.384,7,1
20,2,2,3,0.496,0.429,7,1
20,2,1,1,0.918,0.356,7,1
20,1,1,3,0.675,0.321,7,1
20,2,2,2,1.001,0.479,7,1
20,2,2,3,0.583,0.23,7,1
20,2,2,3,0.699,0.295,7,1
20,1,1,3,0.527,0.26,7,1
20,1,1,4,0.5,0.278,7,1
20,1,1,3,0.621,0.277,7,1
20,1,2,1,0.555,0.679,7,1
20,1,1,2,0.92,0.301,7,1
20,1,1,3,0.715,0.349,7,1
20,1,2,2,0.468,0.404,7,1
20,2,2,1,1.05,0.22,7,1
20,2,2,1,0.884,0.766,7,1
20,1,1,3,0.432,0.311,7,1
20,2,2,3,0.467,0.244,7,1
20,2,2,3,0.607,0.269,7,1
20,1,1,1,1.494,0.269,7,1
20,2,2,2,0.722,0.221,7,1
20,2,2,3,0.415,0.224,7,1
20,1,1,3,0.72,0.287,7,1
20,2,2,2,0.579,0.317,7,1
20,2,1,1,1.144,1.174,7,1
20,1,1,3,0.588,0.22,7,1
20,1,1,3,0.984,0.213,7,1
20,2,2,3,0.553,0.278,7,1
20,2,2,4,0.397,0.261,7,1
20,1,1,3,0.876,0.205,7,1
20,2,2,3,0.839,0.219,7,1
20,1,1,3,0.748,0.268,7,1
20,2,2,4,0.407,0.279,7,1
20,2,2,3,0.75,0.246,7,1
20,1,1,2,0.64,0.326,7,1
20,2,2,4,0.442,0.234,7,1
20,1,1,4,0.499,0.267,7,1
20,1,1,3,0.435,0.272,7,1
20,2,2,4,0.458,0.356,7,1
20,1,1,2,0.42,0.309,7,1
20,1,1,2,1.36,0.309,7,1
20,1,1,3,0.645,0.25,7,1
20,2,2,1,0.799,0.372,7,1
20,1,1,2,1.223,0.373,7,1
20,1,1,4,0.517,0.392,7,1
20,1,2,2,0.666,0.294,7,1
20,2,2,2,0.844,0.429,7,1
20,1,1,2,0.772,0.317,7,1
20,2,2,3,0.927,0.324,7,1
20,2,2,2,1.586,0.43,7,1
20,2,2,1,1.042,0.596,7,1
20,1,1,3,0.783,0.316,7,1
20,1,1,3,0.605,0.575,7,1
20,1,1,4,0.363,0.311,7,1
20,2,2,2,0.508,0.582,7,1
20,2,2,4,0.549,0.637,7,1
20,2,2,3,0.483,0.269,7,1
20,2,1,3,0.905,0.391,7,1
20,1,1,3,0.647,0.243,7,1
20,2,2,2,0.65,0.245,7,1
20,2,2,4,0.411,0.245,7,1
20,1,2,1,1.107,0.574,7,1
20,1,1,2,0.978,0.229,7,1
20,1,1,3,0.472,0.293,7,1
20,1,1,4,0.589,0.244,7,1
20,1,2,1,0.733,0.501,7,1
20,2,2,3,1.027,0.317,7,1
20,1,1,3,0.594,0.414,7,1
20,1,1,4,0.573,0.292,7,1
20,1,1,2,0.819,0.285,7,1
20,1,2,2,0.787,0.243,7,1
20,1,1,3,0.534,0.228,7,1
20,2,2,3,0.589,0.241,7,1
20,1,2,1,1.59,0.629,7,1
20,1,1,3,0.547,0.253,7,1
20,1,1,3,1.067,0.215,7,1
20,1,1,4,0.459,0.284,7,1
20,2,2,3,0.536,0.302,7,1
20,2,2,4,0.571,0.277,7,1
20,2,2,3,0.905,0.485,7,1
20,2,2,3,0.802,0.297,7,1
20,2,2,1,1.182,0.473,7,1
20,1,1,3,0.813,0.437,7,1
20,1,1,3,1.012,0.325,7,1
20,2,2,4,0.496,0.324,7,1
20,2,2,4,0.38,0.247,7,1
20,2,2,3,0.479,0.256,7,1
20,2,1,2,0.975,0.237,7,1
20,2,1,2,1.161,0.285,7,1
20,2,2,3,0.562,0.238,7,1
20,2,2,2,0.83,0.227,7,1
20,2,1,2,0.706,0.292,7,1
20,2,1,1,0.535,0.557,7,1
20,1,1,3,0.562,0.221,7,1
20,1,2,3,0.48,0.223,7,1
20,1,1,3,0.503,0.238,7,1
20,1,1,4,0.5,0.773,7,1
20,1,1,3,1.362,0.332,7,1
20,1,1,2,1.029,0.217,7,1
20,1,1,2,0.729,0.253,7,1
20,1,1,4,0.603,0.301,7,1
20,1,1,3,0.424,0.548,7,1
20,1,1,2,1.192,0.364,7,1
20,2,1,1,1.332,0.741,7,1
20,2,2,2,1.13,0.317,7,1
20,2,2,3,0.506,0.252,7,1
20,1,2,1,0.694,0.813,7,1
20,1,1,3,0.927,0.484,7,1
20,2,2,3,0.567,0.189,7,1
20,2,1,2,1.116,0.374,7,1
20,2,2,2,1.094,0.3,7,1
20,2,2,3,1.027,0.402,7,1
20,2,2,3,0.896,0.308,7,1
20,1,1,3,0.586,0.231,7,1
20,1,1,4,0.963,0.467,7,1
20,1,1,4,0.365,0.258,7,1
20,1,1,4,0.362,0.245,7,1
20,1,1,4,0.475,0.149,7,1
20,2,1,3,0.963,0.308,7,1
20,1,1,3,0.642,0.179,7,1
20,2,2,3,0.74,0.223,7,1
20,2,2,3,1.126,0.263,7,1
20,1,1,2,1.035,0.267,7,1
20,1,1,4,0.517,0.247,7,1
20,2,2,4,0.565,0.243,7,1
20,2,2,3,0.985,0.194,7,1
20,1,2,1,1.355,0.472,7,1
20,2,1,1,1.771,0.272,7,1
20,1,2,3,0.68,0.221,7,1
20,1,1,4,0.434,0.189,7,1
20,1,1,3,0.519,0.511,7,1
20,2,2,3,1.136,0.235,7,1
20,2,2,4,0.592,0.589,7,1
20,2,2,4,0.396,0.301,7,1
20,2,2,3,0.347,0.312,7,1
20,2,2,2,0.738,0.244,7,1
20,1,1,2,0.963,0.316,7,1
20,1,2,3,0.493,0.228,7,1
20,1,1,4,0.48,0.255,7,1
20,2,2,3,0.746,0.26,7,1
20,2,2,4,0.498,0.231,7,1
20,2,1,2,0.489,0.49,7,1
20,2,2,4,0.477,0.54,7,1
20,1,1,2,0.903,0.34,7,1
20,1,1,4,0.608,0.595,7,1
20,2,2,4,0.426,0.27,7,1
20,1,1,4,0.529,0.252,7,1
20,2,2,4,0.538,0.357,7,1
20,2,2,4,0.542,0.244,7,1
20,1,1,4,0.359,0.28,7,1
20,1,1,4,0.257,0.229,7,1
20,2,2,3,0.453,0.266,7,1
20,1,1,4,0.319,0.237,7,1
20,2,2,4,0.399,0.301,7,1
20,1,2,2,0.826,0.223,7,1
20,1,1,4,0.554,0.268,7,1
20,1,1,3,0.498,0.175,7,1
20,1,1,2,0.744,0.301,7,1
20,1,1,1,0.95,0.496,7,1
20,2,1,2,0.883,0.376,7,1
20,1,2,3,0.376,0.365,7,1
20,2,2,4,1.223,0.289,7,1
20,2,2,3,0.634,0.317,7,1
20,2,2,2,0.58,0.845,7,1
20,1,2,2,0.761,0.533,7,1
20,1,1,4,0.628,0.288,7,1
20,2,2,3,0.417,0.253,7,1
20,2,1,2,1.329,0.276,7,1
20,1,1,1,1.395,0.261,7,1
20,2,2,2,1.133,0.389,7,1
20,1,1,3,0.654,0.293,7,1
20,1,1,4,0.51,0.245,7,1
20,2,2,3,0.961,0.341,7,1
20,2,2,4,0.576,0.357,7,1
20,2,2,3,0.876,0.221,7,1
20,1,1,2,0.71,0.309,7,1
20,2,2,2,1.369,0.335,7,1
20,1,1,2,1.159,0.312,7,1
20,1,2,2,1.843,0.317,7,1
20,1,1,3,0.711,0.336,7,1
20,2,2,4,0.901,0.472,7,1
20,1,1,3,0.576,0.581,7,1
20,1,2,3,1.136,0.397,7,1
20,2,2,4,0.749,0.349,7,1
20,1,1,3,0.563,0.277,7,1
20,1,1,1,1.533,0.541,7,1
20,1,1,3,0.896,0.229,7,1
20,1,1,4,0.446,0.253,7,1
20,2,2,3,0.357,0.213,7,1
20,2,2,3,0.816,0.311,7,1
20,1,1,4,0.523,0.245,7,1
20,1,1,3,0.426,0.205,7,1
20,2,2,3,0.6,0.179,7,1
20,1,1,2,0.637,0.231,7,1
20,2,2,4,0.576,0.287,7,1
20,1,1,4,0.365,0.229,7,1
20,2,2,2,0.647,0.348,7,1
20,2,2,4,0.481,0.301,7,1
20,2,2,2,1.085,0.565,7,1
20,1,1,4,0.293,0.26,7,1
20,1,1,3,0.704,0.255,7,1
20,2,2,4,0.465,0.26,7,1
20,2,2,4,0.394,0.237,7,1
20,1,1,2,1.202,0.366,7,1
20,2,2,4,0.514,0.276,7,1
20,1,1,3,0.792,0.253,7,1
20,2,2,2,1.142,0.269,7,1
20,1,1,2,1.187,0.278,7,1
20,1,1,3,0.749,0.279,7,1
20,2,2,2,0.661,0.444,7,1
20,1,1,1,2.122,0.405,7,1
20,1,1,3,0.796,0.439,7,1
20,2,2,4,0.34,0.339,7,1
20,1,1,4,0.388,0.244,7,1
20,1,1,3,0.66,0.328,7,1
20,2,2,3,0.447,0.325,7,1
20,2,2,4,0.508,0.269,7,1
20,2,2,4,0.512,0.276,7,1
20,2,2,4,0.535,0.34,7,1
20,1,1,4,0.425,0.218,7,1
20,1,2,2,0.889,0.388,7,1
20,1,1,4,0.394,0.238,7,1
20,2,2,2,0.504,0.349,7,1
20,2,2,1,1.367,0.622,7,1
20,2,2,1,1.164,0.525,7,1
20,2,2,2,0.341,0.86,7,1
20,1,2,2,1.212,0.623,7,1
20,1,1,4,0.431,0.323,7,1
20,2,2,3,0.546,0.276,7,1
20,2,2,3,0.787,0.3,7,1
20,2,2,2,0.85,0.331,7,1
20,1,1,2,0.56,0.996,7,1
20,2,2,3,0.739,0.314,7,1
20,1,1,2,0.762,0.237,7,1
20,2,2,3,0.615,0.237,7,1
20,2,2,4,0.647,0.324,7,1
20,2,1,2,1.038,0.341,7,1
20,1,1,3,0.473,0.324,7,1
20,2,2,4,0.399,0.381,7,1
20,2,2,2,0.668,0.421,7,1
20,1,2,3,0.92,0.359,7,1
20,1,1,2,0.584,0.255,7,1
20,1,1,2,0.888,0.326,7,1
20,2,2,3,0.659,0.397,7,1
20,1,1,2,0.93,0.295,7,1
20,2,2,3,0.887,0.486,7,1
20,2,2,4,0.957,0.365,7,1
20,1,1,3,0.84,0.277,7,1
20,2,2,2,1.026,0.309,7,1
20,1,2,2,0.991,0.352,7,1
20,2,2,3,0.727,0.3,7,1
20,2,2,1,2.169,0.365,7,1
20,1,1,3,0.858,0.279,7,1
20,1,1,2,0.684,0.244,7,1
20,2,1,2,1.807,0.292,7,1
20,1,2,1,1.58,0.88,7,1
20,2,2,3,0.616,0.275,7,1
20,1,1,3,0.58,0.241,7,1
20,2,2,4,0.446,0.259,7,1
20,1,2,3,0.682,0.589,7,1
20,2,2,3,0.658,0.349,7,1
20,1,2,1,2.282,1.071,7,1
20,1,1,3,1.194,0.236,7,1
20,2,2,3,0.483,0.499,7,1
20,2,1,2,0.724,0.34,7,1
20,2,2,3,0.476,0.427,7,1
20,2,2,4,0.442,0.239,7,1
20,1,1,4,0.687,0.229,7,1
20,1,1,3,1.044,0.324,7,1
20,1,1,4,0.431,0.169,7,1
20,2,1,3,0.762,0.231,7,1
20,1,1,4,0.406,0.236,7,1
20,1,1,3,0.352,0.244,7,1
20,2,1,2,0.95,0.206,7,1
20,1,1,2,0.671,0.253,7,1
20,2,2,1,1.19,0.326,7,1
20,1,1,2,1.304,0.236,7,1
20,2,2,3,0.839,0.334,7,1
20,2,2,4,0.545,0.312,7,1
20,1,1,2,0.672,0.23,7,1
20,1,1,2,1.025,0.247,7,1
20,2,2,3,0.767,0.246,7,1
20,1,2,2,0.977,0.285,7,1
20,1,1,3,0.686,0.468,7,1
20,2,2,3,0.604,0.245,7,1
20,1,1,2,1.027,0.24,7,1
20,2,2,3,0.707,0.251,7,1
20,1,1,2,0.734,0.26,7,1
20,1,2,3,0.64,0.259,7,1
20,1,1,1,1.464,0.262,7,1
20,2,2,3,0.437,0.244,7,1
20,2,2,2,0.851,0.246,7,1
20,1,1,3,0.573,0.245,7,1
20,1,1,3,0.41,0.255,7,1
20,2,2,2,0.661,0.237,7,1
20,1,1,4,0.531,0.208,7,1
20,2,2,4,0.469,0.229,7,1
20,1,1,4,0.35,0.184,7,1
20,1,1,3,0.48,0.183,7,1
20,1,1,4,0.528,0.213,7,1
20,2,2,3,0.397,0.273,7,1
20,1,1,3,0.504,0.237,7,1
20,2,2,4,0.41,0.24,7,1
20,1,1,3,0.549,0.292,7,1
20,2,2,2,0.565,0.18,7,1
20,2,1,3,0.533,0.159,7,1
20,1,1,2,0.981,0.237,7,1
20,2,2,3,0.563,0.187,7,1
20,2,2,4,0.541,0.301,7,1
20,1,1,2,0.492,0.228,7,1
20,1,2,2,0.754,0.237,7,1
20,2,2,3,0.457,0.434,7,1
21,1,2,4,0.63,0.275,1,0
21,1,1,4,0.382,0.238,1,0
21,2,2,3,0.56,0.3,1,0
21,1,1,4,0.506,0.261,1,0
21,2,2,3,0.611,0.326,1,0
21,2,1,3,0.428,0.343,1,0
21,1,2,3,1.005,0.262,1,0
21,1,1,2,1.245,0.177,1,0
21,1,1,4,0.505,0.276,1,0
21,1,1,3,0.141,0.309,1,0
21,2,1,1,0.38,0.944,1,0
21,2,2,4,0.247,0.34,1,0
21,1,1,4,0.474,0.375,1,0
21,2,2,4,0.26,0.351,1,0
21,1,2,4,0.556,0.236,1,0
21,1,1,4,0.282,0.304,1,0
21,1,2,4,0.549,0.331,1,0
21,2,1,1,0.325,0.82,1,0
21,2,2,4,0.508,0.225,1,0
21,2,2,4,0.193,0.311,1,0
21,1,1,2,0.912,0.801,1,0
21,2,2,4,0.329,0.243,1,0
21,2,2,3,1.017,0.319,1,0
21,1,2,3,1.018,0.255,1,0
21,2,2,3,0.355,0.506,1,0
21,2,2,4,0.269,0.264,1,0
21,2,2,4,0.524,0.351,1,0
21,1,1,2,0.534,0.274,1,0
21,2,1,2,0.724,0.167,1,0
21,2,1,2,0.735,0.257,1,0
21,2,2,3,1.387,0.3,1,0
21,2,2,3,0.79,0.262,1,0
21,1,2,2,0.675,0.6,1,0
21,1,1,4,0.717,0.215,1,0
21,1,1,2,1.029,0.233,1,0
21,1,2,3,0.483,0.339,1,0
21,2,2,4,0.229,0.239,1,0
21,1,1,4,0.516,0.238,1,0
21,1,1,4,0.256,0.338,1,0
21,2,1,4,0.732,0.238,1,0
21,1,1,4,0.522,0.281,1,0
21,2,2,4,0.377,0.266,1,0
21,2,1,1,0.179,1.086,1,0
21,2,2,4,0.526,0.317,1,0
21,1,1,1,0.503,0.633,1,0
21,2,2,4,0.233,0.437,1,0
21,2,2,4,1.201,0.358,1,0
21,1,1,1,0.61,0.231,1,0
21,2,2,4,0.476,0.3,1,0
21,1,1,3,0.786,0.649,1,0
21,1,1,4,0.284,0.309,1,0
21,1,1,4,0.563,0.231,1,0
21,2,1,4,0.619,0.215,1,0
21,2,1,4,0.516,0.192,1,0
21,2,2,4,0.166,0.295,1,0
21,2,2,4,0.142,0.213,1,0
21,1,1,1,0.827,0.197,1,0
21,2,2,2,0.614,0.823,1,0
21,1,2,4,0.238,0.258,1,0
21,2,1,3,0.362,0.414,1,0
21,1,2,2,0.812,0.227,1,0
21,1,1,4,0.227,0.241,1,0
21,2,2,4,0.449,0.286,1,0
21,2,2,2,1.083,0.321,1,0
21,2,1,3,0.634,0.256,1,0
21,2,1,4,0.568,0.196,1,0
21,2,2,4,0.514,0.248,1,0
21,1,1,4,0.476,0.253,1,0
21,1,1,4,0.59,0.24,1,0
21,1,1,4,0.272,0.16,1,0
21,1,1,4,0.379,0.2,1,0
21,1,1,1,0.836,0.433,1,0
21,1,2,4,0.334,0.25,1,0
21,2,2,4,0.181,0.237,1,0
21,1,1,4,0.463,0.196,1,0
21,1,1,2,0.675,0.883,1,0
21,1,1,1,0.569,0.213,1,0
21,1,1,4,0.391,0.229,1,0
21,1,1,4,0.107,0.907,1,0
21,1,1,3,0.207,0.323,1,0
21,2,1,2,0.823,0.169,1,0
21,2,2,4,0.586,0.31,1,0
21,2,2,3,0.282,0.291,1,0
21,1,2,2,0.763,0.403,1,0
21,1,2,2,0.682,0.258,1,0
21,2,1,1,0.497,0.649,1,0
21,2,2,4,0.488,0.524,1,0
21,1,2,2,0.868,0.724,1,0
21,1,1,4,0.823,0.384,1,0
21,2,1,2,1.414,0.224,1,0
21,1,1,4,1.145,0.299,1,0
21,2,2,3,1.067,0.222,1,0
21,1,2,2,0.614,0.755,1,0
21,1,1,4,0.206,0.26,1,0
21,2,1,2,0.345,0.201,1,0
21,2,1,4,0.638,0.211,1,0
21,2,2,4,0.567,0.268,1,0
21,1,1,1,0.275,0.289,1,0
21,2,1,2,1.035,0.146,1,0
21,2,2,4,0.873,0.387,1,0
21,1,1,4,0.715,0.288,1,0
21,1,2,2,0.68,0.464,1,0
21,2,1,3,0.741,0.271,1,0
21,1,2,2,1.229,0.295,1,0
21,1,2,1,0.34,0.941,1,0
21,2,1,2,0.674,0.508,1,0
21,1,1,4,0.348,0.285,1,0
21,1,1,4,0.063,0.285,1,0
21,2,1,2,1.071,0.449,1,0
21,1,1,4,0.304,0.298,1,0
21,1,1,2,0.626,0.287,1,0
21,2,2,4,0.701,0.4,1,0
21,2,2,4,0.515,0.341,1,0
21,2,2,2,0.964,0.302,1,0
21,1,2,4,0.588,0.323,1,0
21,2,2,4,0.434,0.29,1,0
21,2,2,2,0.317,0.299,1,0
21,1,1,1,0.321,0.568,1,0
21,1,1,2,0.411,0.323,1,0
21,2,1,2,0.877,0.661,1,0
21,1,1,4,0.334,0.256,1,0
21,2,2,2,1.229,0.193,1,0
21,1,1,2,0.562,0.299,1,0
21,2,2,4,0.339,0.334,1,0
21,2,2,2,0.77,0.423,1,0
21,1,1,3,0.483,0.354,1,0
21,1,1,3,0.795,0.28,1,0
21,1,1,3,0.262,0.268,1,0
21,2,2,3,0.747,0.378,1,0
21,1,1,3,0.489,0.485,1,0
21,2,2,2,0.906,0.548,1,0
21,2,1,3,0.599,0.276,1,0
21,2,1,2,0.778,0.274,1,0
21,1,1,4,0.166,0.383,1,0
21,1,1,3,0.152,0.319,1,0
21,2,2,1,0.94,0.511,1,0
21,1,1,3,0.914,0.459,1,0
21,1,1,3,0.491,0.297,1,0
21,1,1,3,0.253,0.314,1,0
21,2,2,1,0.743,0.337,1,0
21,2,1,2,1.154,0.482,1,0
21,1,1,3,1.172,0.416,1,0
21,1,1,3,0.162,0.256,1,0
21,2,2,2,0.748,0.378,1,0
21,2,2,3,0.712,0.376,1,0
21,1,1,3,0.338,0.265,1,0
21,1,1,4,0.482,0.27,1,0
21,1,1,2,0.721,0.516,1,0
21,2,2,2,0.954,0.235,1,0
21,2,2,2,0.921,0.227,1,0
21,2,1,1,1.029,0.924,1,0
21,1,2,3,0.738,0.296,1,0
21,1,2,3,0.47,0.242,1,0
21,1,1,4,0.277,0.275,1,0
21,1,1,2,0.733,0.245,1,0
21,1,1,4,0.374,0.378,1,0
21,1,2,1,0.226,0.895,1,0
21,2,2,4,0.282,0.529,1,0
21,2,1,3,0.211,0.329,1,0
21,1,1,2,0.603,0.279,1,0
21,2,2,3,0.811,0.33,1,0
21,1,1,2,0.309,0.179,1,0
21,1,1,3,0.575,0.341,1,0
21,2,2,2,1.599,0.227,1,0
21,1,1,3,0.209,0.338,1,0
21,1,2,2,0.916,0.51,1,0
21,2,2,2,0.458,0.306,1,0
21,1,1,1,1.139,0.364,1,0
21,1,1,4,0.319,0.273,1,0
21,2,2,2,0.776,0.543,1,0
21,1,1,3,0.251,0.314,1,0
21,2,2,3,0.672,0.432,1,0
21,1,1,1,0.983,0.606,1,0
21,2,2,4,0.489,0.361,1,0
21,2,2,1,0.648,0.7,1,0
21,1,1,2,0.595,0.538,1,0
21,2,2,4,0.658,0.299,1,0
21,2,1,3,0.339,0.442,1,0
21,2,2,2,0.596,0.298,1,0
21,2,1,2,0.434,0.434,1,0
21,1,1,2,0.235,0.226,1,0
21,2,2,3,0.501,0.269,1,0
21,1,1,2,0.268,0.171,1,0
21,1,1,2,0.407,0.185,1,0
21,1,1,2,0.707,0.109,1,0
21,2,2,3,0.713,0.371,1,0
21,2,1,2,1.074,0.167,1,0
21,2,1,1,1.347,0.423,1,0
21,1,1,3,0.301,0.522,1,0
21,1,1,2,0.819,0.163,1,0
21,1,1,4,0.236,0.299,1,0
21,1,1,2,0.368,0.323,1,0
21,2,2,4,0.913,0.329,1,0
21,1,1,3,0.231,0.46,1,0
21,1,1,4,0.25,0.281,1,0
21,2,1,2,1.026,0.382,1,0
21,1,1,2,0.353,0.543,1,0
21,2,1,3,0.285,0.359,1,0
21,1,2,2,1.282,0.208,1,0
21,1,1,4,0.206,0.301,1,0
21,2,1,3,0.48,0.354,1,0
21,2,1,2,0.392,0.197,1,0
21,2,2,3,0.354,1.01,1,0
21,2,2,2,0.357,0.229,1,0
21,1,1,2,0.425,0.269,1,0
21,2,2,2,0.707,0.286,1,0
21,2,1,1,0.462,0.514,1,0
21,2,1,2,0.53,0.22,1,0
21,2,2,4,0.636,0.623,1,0
21,1,2,2,1.091,0.311,1,0
21,1,2,3,0.786,0.296,1,0
21,2,2,4,0.376,0.312,1,0
21,2,2,4,0.44,0.338,1,0
21,2,2,3,0.376,0.402,1,0
21,2,2,2,0.289,0.175,1,0
21,1,1,2,0.344,0.337,1,0
21,2,1,1,1.465,0.277,1,0
21,1,1,2,0.823,0.418,1,0
21,2,1,3,0.864,0.388,1,0
21,2,1,2,0.267,0.166,1,0
21,2,1,2,0.408,0.538,1,0
21,1,1,3,0.314,0.487,1,0
21,2,2,4,0.606,0.312,1,0
21,1,1,4,0.207,0.307,1,0
21,2,1,1,1.109,0.419,1,0
21,1,1,1,0.583,0.774,1,0
21,1,1,3,0.581,0.413,1,0
21,2,2,4,0.845,0.293,1,0
21,2,2,2,0.994,0.289,1,0
21,2,1,3,0.219,0.387,1,0
21,1,1,2,0.754,0.271,1,0
21,2,1,3,0.293,0.258,1,0
21,1,1,3,0.509,0.745,1,0
21,2,1,2,0.472,0.199,1,0
21,2,2,2,0.611,0.246,1,0
21,2,1,2,0.33,0.275,1,0
21,2,2,2,1.071,0.453,1,0
21,1,1,3,0.725,0.457,1,0
21,2,1,1,1.192,0.43,1,0
21,1,2,2,0.47,0.545,1,0
21,1,1,4,0.204,0.34,1,0
21,1,1,4,0.166,0.333,1,0
21,2,2,2,0.389,0.28,1,0
21,2,2,2,0.671,0.259,1,0
21,2,1,2,0.194,0.479,1,0
21,2,2,3,0.496,0.35,1,0
21,1,2,3,0.206,0.273,1,0
21,2,2,3,0.382,0.276,1,0
21,2,2,1,0.282,0.697,1,0
21,2,1,4,0.219,0.301,1,0
21,2,2,2,0.572,0.255,1,0
21,1,1,2,0.224,0.235,1,0
21,2,2,3,0.484,0.262,1,0
21,1,2,2,0.322,0.401,1,0
21,1,1,4,0.24,0.283,1,0
21,1,1,2,0.72,0.273,1,0
21,1,2,2,0.813,0.303,1,0
21,2,1,1,1.034,0.449,1,0
21,2,2,3,0.81,0.34,1,0
21,2,1,2,0.921,0.412,1,0
21,2,2,3,0.788,0.286,1,0
21,2,2,3,0.399,0.247,1,0
21,2,1,2,0.46,0.226,1,0
21,2,1,3,0.822,0.569,1,0
21,1,1,3,0.207,0.287,1,0
21,1,2,4,0.392,0.628,1,0
21,1,1,3,0.257,0.409,1,0
21,1,1,3,0.607,0.239,1,0
21,2,1,2,0.847,0.207,1,0
21,1,1,4,0.218,0.214,1,0
21,2,2,4,0.404,0.296,1,0
21,2,2,2,0.444,0.747,1,0
21,1,1,3,0.269,0.297,1,0
21,1,1,4,0.432,0.263,1,0
21,1,1,3,0.449,0.262,1,0
21,2,2,3,0.6,0.186,1,0
21,2,2,3,0.134,0.25,1,0
21,1,2,2,0.718,0.283,1,0
21,2,1,2,0.071,0.354,1,0
21,2,2,3,0.671,0.389,1,0
21,1,1,4,0.23,0.295,1,0
21,1,1,2,0.35,0.195,1,0
21,2,2,4,0.747,0.265,1,0
21,2,2,4,0.434,0.214,1,0
21,1,1,2,1.159,0.22,1,0
21,2,1,4,0.572,0.259,1,0
21,1,2,2,0.339,0.303,1,0
21,2,2,4,0.178,0.289,1,0
21,2,2,3,0.225,0.324,1,0
21,2,1,2,0.54,0.532,1,0
21,2,2,3,0.212,0.534,1,0
21,1,1,2,0.233,0.184,1,0
21,2,2,2,1.746,0.569,1,0
21,1,1,2,0.47,0.376,1,0
21,2,1,2,0.564,0.164,1,0
21,2,1,3,0.201,0.258,1,0
21,2,2,4,0.372,0.288,1,0
21,2,2,3,0.432,0.304,1,0
21,1,1,2,0.347,0.796,1,0
21,2,2,2,0.434,0.263,1,0
21,2,2,2,1.187,0.258,1,0
21,2,2,3,0.208,0.313,1,0
21,2,2,2,0.295,0.327,1,0
21,2,2,3,0.283,0.311,1,0
21,2,2,2,0.288,0.21,1,0
21,1,1,2,0.317,0.401,1,0
21,2,2,3,0.181,0.314,1,0
21,1,1,2,0.251,0.273,1,0
21,2,1,2,0.829,0.62,1,0
21,2,2,4,0.233,0.345,1,0
21,2,2,3,0.416,0.338,1,0
21,1,2,2,0.735,0.244,1,0
21,1,1,4,0.194,0.313,1,0
21,1,2,3,0.388,0.306,1,0
21,2,1,2,0.287,0.259,1,0
21,2,1,3,0.348,0.72,1,0
21,1,2,3,0.229,0.29,1,0
21,2,2,3,0.35,0.311,1,0
21,1,1,2,0.423,0.832,1,0
21,2,2,4,0.165,0.249,1,0
21,2,2,3,0.29,0.249,1,0
21,2,1,2,0.433,0.362,1,0
21,2,2,2,0.943,0.314,1,0
21,2,2,2,1.491,0.188,1,0
21,1,1,2,0.486,0.376,1,0
21,1,1,1,0.827,0.269,1,0
21,1,1,3,0.237,0.254,1,0
21,2,2,3,0.667,0.328,1,0
21,2,2,4,0.126,0.264,1,0
21,2,2,3,0.871,0.382,1,0
21,2,1,3,0.689,0.46,1,0
21,2,1,2,0.944,0.319,1,0
21,2,1,2,0.593,0.734,1,0
21,1,2,3,0.472,0.25,1,0
21,1,1,4,0.934,0.254,1,0
21,2,1,2,0.466,0.264,1,0
21,2,2,4,0.491,0.28,1,0
21,2,2,2,0.673,0.254,1,0
21,2,1,4,0.495,0.233,1,0
21,1,1,4,0.147,0.191,1,0
21,2,2,4,0.293,0.244,1,0
21,1,2,2,0.158,0.283,1,0
21,1,2,1,0.741,0.344,1,0
21,2,2,1,0.69,0.209,1,0
21,2,2,3,0.722,0.292,1,0
21,1,1,4,0.187,0.232,1,0
21,1,1,4,0.173,0.206,1,0
21,2,1,1,3.992,0.364,1,0
21,1,1,3,0.225,0.24,1,0
21,2,2,3,0.994,0.272,1,0
21,1,1,2,1.466,0.27,2,0
21,1,2,2,1.055,0.29,2,0
21,2,1,2,0.927,0.446,2,0
21,1,2,2,0.757,0.494,2,0
21,1,1,2,0.441,0.788,2,0
21,2,2,3,1.006,0.25,2,0
21,1,1,3,0.398,0.402,2,0
21,1,1,3,0.303,0.27,2,0
21,2,1,2,0.371,0.269,2,0
21,2,2,3,0.994,0.308,2,0
21,2,2,2,0.844,0.282,2,0
21,2,2,2,0.839,0.193,2,0
21,1,1,2,0.526,0.44,2,0
21,1,1,2,0.312,0.142,2,0
21,1,1,1,0.395,0.604,2,0
21,1,2,3,0.663,0.692,2,0
21,1,1,2,0.557,0.422,2,0
21,2,1,1,0.679,0.306,2,0
